2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1367;80;HTTP;49201;unknown;1347;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1402;80;HTTP;49201;unknown;1382;
2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;192.168.122.84;5.101.118.148;TCP;IPv4;40;49201;unknown;80;HTTP;20;
2015-05-14 20:04:13.0;5.101.118.148;192.168.122.84;TCP;IPv4;1407;80;HTTP;49201;unknown;1387;
